2026-01-28T09:31:55.724377390Z I0128 09:31:55.712187       1 cmd.go:253] Using service-serving-cert provided certificates
2026-01-28T09:32:00.777644392Z E0128 09:32:00.777385       1 base_controller.go:279] "Unhandled Error" err="FSyncController reconciliation failed: Post \"https://thanos-querier.openshift-monitoring.svc:9091/api/v1/query\": dial tcp: lookup thanos-querier.openshift-monitoring.svc on 172.30.0.10:53: read udp 10.130.0.24:48885->172.30.0.10:53: read: connection refused"
2026-01-28T09:32:00.778078774Z E0128 09:32:00.777752       1 base_controller.go:279] "Unhandled Error" err="ScriptController reconciliation failed: \"configmap/etcd-pod\": missing env var values"
2026-01-28T09:32:00.791178812Z E0128 09:32:00.791141       1 base_controller.go:279] "Unhandled Error" err="EtcdMembersController reconciliation failed: getting cache client could not retrieve endpoints: configmaps lister not synced"
2026-01-28T09:32:00.836067573Z E0128 09:32:00.836017       1 base_controller.go:279] "Unhandled Error" err="FSyncController reconciliation failed: Post \"https://thanos-querier.openshift-monitoring.svc:9091/api/v1/query\": dial tcp: lookup thanos-querier.openshift-monitoring.svc on 172.30.0.10:53: read udp 10.130.0.24:43773->172.30.0.10:53: read: connection refused"
2026-01-28T09:32:00.837528495Z E0128 09:32:00.837508       1 base_controller.go:279] "Unhandled Error" err="DefragController reconciliation failed: getting cache client could not retrieve endpoints: configmaps lister not synced"
2026-01-28T09:32:00.841676200Z E0128 09:32:00.841658       1 base_controller.go:279] "Unhandled Error" err="BootstrapTeardownController reconciliation failed: error while canRemoveEtcdBootstrap: getting cache client could not retrieve endpoints: configmaps lister not synced"
2026-01-28T09:32:00.861717672Z E0128 09:32:00.861697       1 base_controller.go:279] "Unhandled Error" err="ScriptController reconciliation failed: \"configmap/etcd-pod\": missing env var values"
2026-01-28T09:32:00.940606186Z I0128 09:32:00.940571       1 reflector.go:430] "Caches populated" type="*v1.Namespace" reflector="k8s.io/client-go@v0.33.2/tools/cache/reflector.go:285"
2026-01-28T09:32:00.970624001Z E0128 09:32:00.970586       1 base_controller.go:279] "Unhandled Error" err="EtcdMembersController reconciliation failed: getting cache client could not retrieve endpoints: configmaps lister not synced"
2026-01-28T09:32:00.988201181Z E0128 09:32:00.988170       1 base_controller.go:279] "Unhandled Error" err="FSyncController reconciliation failed: Post \"https://thanos-querier.openshift-monitoring.svc:9091/api/v1/query\": dial tcp: lookup thanos-querier.openshift-monitoring.svc on 172.30.0.10:53: read udp 10.130.0.24:35892->172.30.0.10:53: read: connection refused"
2026-01-28T09:32:01.002198093Z E0128 09:32:01.002163       1 base_controller.go:279] "Unhandled Error" err="DefragController reconciliation failed: getting cache client could not retrieve endpoints: configmaps lister not synced"
2026-01-28T09:32:01.005397061Z E0128 09:32:01.005361       1 base_controller.go:279] "Unhandled Error" err="BootstrapTeardownController reconciliation failed: error while canRemoveEtcdBootstrap: getting cache client could not retrieve endpoints: configmaps lister not synced"
2026-01-28T09:32:01.028378239Z E0128 09:32:01.028332       1 base_controller.go:279] "Unhandled Error" err="ScriptController reconciliation failed: \"configmap/etcd-pod\": missing env var values"
2026-01-28T09:32:01.130189206Z I0128 09:32:01.130144       1 reflector.go:430] "Caches populated" type="*v1.ServiceAccount" reflector="k8s.io/client-go@v0.33.2/tools/cache/reflector.go:285"
2026-01-28T09:32:01.140398641Z I0128 09:32:01.140356       1 base_controller.go:82] Caches are synced for BackingResourceController-StaticResources 
2026-01-28T09:32:01.140458635Z I0128 09:32:01.140446       1 base_controller.go:119] Starting #1 worker of BackingResourceController-StaticResources controller ...
2026-01-28T09:32:01.251053857Z E0128 09:32:01.250530       1 base_controller.go:279] "Unhandled Error" err="FSyncController reconciliation failed: Post \"https://thanos-querier.openshift-monitoring.svc:9091/api/v1/query\": dial tcp: lookup thanos-querier.openshift-monitoring.svc on 172.30.0.10:53: read udp 10.130.0.24:54111->172.30.0.10:53: read: connection refused"
2026-01-28T09:32:01.298059903Z E0128 09:32:01.295495       1 base_controller.go:279] "Unhandled Error" err="EtcdMembersController reconciliation failed: getting cache client could not retrieve endpoints: configmaps lister not synced"
2026-01-28T09:32:01.324824797Z E0128 09:32:01.324781       1 base_controller.go:279] "Unhandled Error" err="DefragController reconciliation failed: getting cache client could not retrieve endpoints: configmaps lister not synced"
2026-01-28T09:32:01.327614105Z E0128 09:32:01.327593       1 base_controller.go:279] "Unhandled Error" err="BootstrapTeardownController reconciliation failed: error while canRemoveEtcdBootstrap: getting cache client could not retrieve endpoints: configmaps lister not synced"
2026-01-28T09:32:01.328321510Z I0128 09:32:01.328287       1 reflector.go:430] "Caches populated" type="*v1.Service" reflector="k8s.io/client-go@v0.33.2/tools/cache/reflector.go:285"
2026-01-28T09:32:01.334947418Z I0128 09:32:01.334876       1 base_controller.go:82] Caches are synced for EtcdStaticResources-StaticResources 
2026-01-28T09:32:01.334997421Z I0128 09:32:01.334984       1 base_controller.go:119] Starting #1 worker of EtcdStaticResources-StaticResources controller ...
2026-01-28T09:32:01.353302066Z E0128 09:32:01.353264       1 base_controller.go:279] "Unhandled Error" err="ScriptController reconciliation failed: \"configmap/etcd-pod\": missing env var values"
2026-01-28T09:32:01.528459053Z I0128 09:32:01.528423       1 reflector.go:430] "Caches populated" type="*v1.ConfigMap" reflector="k8s.io/client-go@v0.33.2/tools/cache/reflector.go:285"
2026-01-28T09:32:01.534186746Z I0128 09:32:01.534163       1 base_controller.go:82] Caches are synced for EtcdEndpointsController 
2026-01-28T09:32:01.534236909Z I0128 09:32:01.534225       1 base_controller.go:119] Starting #1 worker of EtcdEndpointsController controller ...
2026-01-28T09:32:01.534289331Z I0128 09:32:01.534169       1 base_controller.go:82] Caches are synced for EtcdCertSignerController 
2026-01-28T09:32:01.534289331Z I0128 09:32:01.534281       1 base_controller.go:119] Starting #1 worker of EtcdCertSignerController controller ...
2026-01-28T09:32:01.534322053Z I0128 09:32:01.534183       1 base_controller.go:82] Caches are synced for TargetConfigController 
2026-01-28T09:32:01.534322053Z I0128 09:32:01.534315       1 base_controller.go:119] Starting #1 worker of TargetConfigController controller ...
2026-01-28T09:32:01.534387656Z E0128 09:32:01.534365       1 base_controller.go:279] "Unhandled Error" err="TargetConfigController reconciliation failed: TargetConfigController missing env var values"
2026-01-28T09:32:01.534516123Z I0128 09:32:01.534495       1 etcdcli_pool.go:70] creating a new cached client
2026-01-28T09:32:01.534944494Z I0128 09:32:01.534925       1 base_controller.go:82] Caches are synced for RevisionController 
2026-01-28T09:32:01.534990536Z I0128 09:32:01.534972       1 base_controller.go:119] Starting #1 worker of RevisionController controller ...
2026-01-28T09:32:01.535057380Z I0128 09:32:01.534937       1 envvarcontroller.go:242] caches synced
2026-01-28T09:32:01.535501882Z E0128 09:32:01.535480       1 base_controller.go:279] "Unhandled Error" err="TargetConfigController reconciliation failed: TargetConfigController missing env var values"
2026-01-28T09:32:01.535786305Z I0128 09:32:01.535769       1 base_controller.go:82] Caches are synced for PruneController 
2026-01-28T09:32:01.535819417Z I0128 09:32:01.535809       1 base_controller.go:119] Starting #1 worker of PruneController controller ...
2026-01-28T09:32:01.535999256Z I0128 09:32:01.535983       1 prune_controller.go:277] Nothing to prune
2026-01-28T09:32:01.545139759Z E0128 09:32:01.545101       1 base_controller.go:279] "Unhandled Error" err="EtcdEndpointsController reconciliation failed: no etcd members are present"
2026-01-28T09:32:01.553300612Z E0128 09:32:01.553280       1 base_controller.go:279] "Unhandled Error" err="EtcdEndpointsController reconciliation failed: no etcd members are present"
2026-01-28T09:32:01.566408921Z E0128 09:32:01.566376       1 base_controller.go:279] "Unhandled Error" err="EtcdEndpointsController reconciliation failed: no etcd members are present"
2026-01-28T09:32:01.579599424Z E0128 09:32:01.579567       1 base_controller.go:279] "Unhandled Error" err="FSyncController reconciliation failed: Post \"https://thanos-querier.openshift-monitoring.svc:9091/api/v1/query\": dial tcp: lookup thanos-querier.openshift-monitoring.svc on 172.30.0.10:53: read udp 10.130.0.24:42656->172.30.0.10:53: read: connection refused"
2026-01-28T09:32:01.593050269Z E0128 09:32:01.592982       1 base_controller.go:279] "Unhandled Error" err="EtcdEndpointsController reconciliation failed: no etcd members are present"
2026-01-28T09:32:01.628711874Z I0128 09:32:01.628162       1 base_controller.go:82] Caches are synced for ClusterMemberRemovalController 
2026-01-28T09:32:01.628788547Z I0128 09:32:01.628774       1 base_controller.go:119] Starting #1 worker of ClusterMemberRemovalController controller ...
2026-01-28T09:32:01.643722976Z E0128 09:32:01.643301       1 base_controller.go:279] "Unhandled Error" err="EtcdEndpointsController reconciliation failed: no etcd members are present"
2026-01-28T09:32:01.727279401Z I0128 09:32:01.727246       1 request.go:752] "Waited before sending request" delay="1.194255252s" reason="client-side throttling, not priority and fairness" verb="GET" URL="https://172.30.0.1:443/api/v1/namespaces/openshift-etcd/pods?limit=500&resourceVersion=0"
2026-01-28T09:32:01.729889070Z I0128 09:32:01.729865       1 reflector.go:430] "Caches populated" type="*v1.Pod" reflector="k8s.io/client-go@v0.33.2/tools/cache/reflector.go:285"
2026-01-28T09:32:01.731255837Z I0128 09:32:01.731228       1 base_controller.go:82] Caches are synced for MissingStaticPodController 
2026-01-28T09:32:01.731294819Z I0128 09:32:01.731284       1 base_controller.go:119] Starting #1 worker of MissingStaticPodController controller ...
2026-01-28T09:32:01.734729669Z E0128 09:32:01.734709       1 base_controller.go:279] "Unhandled Error" err="EtcdEndpointsController reconciliation failed: no etcd members are present"
2026-01-28T09:32:01.734817724Z I0128 09:32:01.734804       1 base_controller.go:82] Caches are synced for ClusterMemberController 
2026-01-28T09:32:01.734851246Z I0128 09:32:01.734840       1 base_controller.go:119] Starting #1 worker of ClusterMemberController controller ...
2026-01-28T09:32:01.735387542Z I0128 09:32:01.735370       1 base_controller.go:82] Caches are synced for Installer 
2026-01-28T09:32:01.735425424Z I0128 09:32:01.735415       1 base_controller.go:119] Starting #1 worker of Installer controller ...
2026-01-28T09:32:01.736056785Z I0128 09:32:01.736014       1 etcdcli_pool.go:70] creating a new cached client
2026-01-28T09:32:01.738762019Z I0128 09:32:01.738741       1 base_controller.go:82] Caches are synced for GuardController 
2026-01-28T09:32:01.738803541Z I0128 09:32:01.738791       1 base_controller.go:119] Starting #1 worker of GuardController controller ...
2026-01-28T09:32:01.738885605Z I0128 09:32:01.738866       1 base_controller.go:82] Caches are synced for etcd-StaticPodState 
2026-01-28T09:32:01.738930147Z I0128 09:32:01.738918       1 base_controller.go:119] Starting #1 worker of etcd-StaticPodState controller ...
2026-01-28T09:32:01.738977560Z I0128 09:32:01.738965       1 base_controller.go:82] Caches are synced for etcd-InstallerState 
2026-01-28T09:32:01.739092565Z I0128 09:32:01.739080       1 base_controller.go:119] Starting #1 worker of etcd-InstallerState controller ...
2026-01-28T09:32:01.751124461Z I0128 09:32:01.751099       1 clustermembercontroller.go:374] Skipping etcd-ip-10-0-102-200.us-west-1.compute.internal as the etcd container is in incorrect state, isEtcdContainerRunning = false, isEtcdContainerReady = false
2026-01-28T09:32:01.875532196Z I0128 09:32:01.875485       1 clustermembercontroller.go:374] Skipping etcd-ip-10-0-102-200.us-west-1.compute.internal as the etcd container is in incorrect state, isEtcdContainerRunning = false, isEtcdContainerReady = false
2026-01-28T09:32:01.898120134Z E0128 09:32:01.898077       1 base_controller.go:279] "Unhandled Error" err="EtcdEndpointsController reconciliation failed: no etcd members are present"
2026-01-28T09:32:01.928867626Z I0128 09:32:01.928827       1 reflector.go:430] "Caches populated" type="*v1.ConfigMap" reflector="k8s.io/client-go@v0.33.2/tools/cache/reflector.go:285"
2026-01-28T09:32:01.934811990Z I0128 09:32:01.934782       1 base_controller.go:82] Caches are synced for ConfigObserver 
2026-01-28T09:32:01.934836711Z I0128 09:32:01.934827       1 base_controller.go:119] Starting #1 worker of ConfigObserver controller ...
2026-01-28T09:32:01.968928618Z I0128 09:32:01.968708       1 etcdcli_pool.go:70] creating a new cached client
2026-01-28T09:32:01.983471467Z I0128 09:32:01.983433       1 etcdcli_pool.go:70] creating a new cached client
2026-01-28T09:32:01.985154721Z I0128 09:32:01.985132       1 prune_controller.go:277] Nothing to prune
2026-01-28T09:32:01.988105737Z I0128 09:32:01.985847       1 status_controller.go:230] clusteroperator/etcd diff {"status":{"conditions":[{"lastTransitionTime":"2026-01-28T09:30:34Z","message":"ScriptControllerDegraded: \"configmap/etcd-pod\": missing env var values\nNodeControllerDegraded: All master nodes are ready\nEtcdEndpointsDegraded: no etcd members are present\nEtcdMembersDegraded: No unhealthy members found","reason":"AsExpected","status":"False","type":"Degraded"},{"lastTransitionTime":"2026-01-28T09:31:09Z","message":"NodeInstallerProgressing: 3 nodes are at revision 0; 0 nodes have achieved new revision 1","reason":"NodeInstaller","status":"True","type":"Progressing"},{"lastTransitionTime":"2026-01-28T09:30:36Z","message":"StaticPodsAvailable: 0 nodes are active; 3 nodes are at revision 0; 0 nodes have achieved new revision 1","reason":"StaticPods_ZeroNodesActive","status":"False","type":"Available"},{"lastTransitionTime":"2026-01-28T09:30:35Z","message":"All is well","reason":"AsExpected","status":"True","type":"Upgradeable"},{"lastTransitionTime":"2026-01-28T09:30:34Z","reason":"NoData","status":"Unknown","type":"EvaluationConditionsDetected"}]}}
2026-01-28T09:32:01.988105737Z E0128 09:32:01.987685       1 base_controller.go:279] "Unhandled Error" err="EtcdEndpointsController reconciliation failed: no etcd members are present"
2026-01-28T09:32:01.991495524Z I0128 09:32:01.991472       1 defragcontroller.go:302] etcd member "etcd-bootstrap" backend store fragmented: 0.01 %, dbSize: 63877120
2026-01-28T09:32:02.001385024Z I0128 09:32:02.001350       1 event.go:377] Event(v1.ObjectReference{Kind:"Deployment", Namespace:"openshift-etcd-operator", Name:"etcd-operator", UID:"d8417fba-73ea-4ead-a4e0-c7eb3496e113", APIVersion:"apps/v1", ResourceVersion:"", FieldPath:""}): type: 'Normal' reason: 'OperatorStatusChanged' Status for clusteroperator/etcd changed: Degraded message changed from "EtcdMembersControllerDegraded: getting cache client could not retrieve endpoints: configmaps lister not synced\nScriptControllerDegraded: \"configmap/etcd-pod\": missing env var values\nNodeControllerDegraded: All master nodes are ready\nEtcdEndpointsDegraded: no etcd members are present\nEtcdMembersDegraded: No unhealthy members found" to "ScriptControllerDegraded: \"configmap/etcd-pod\": missing env var values\nNodeControllerDegraded: All master nodes are ready\nEtcdEndpointsDegraded: no etcd members are present\nEtcdMembersDegraded: No unhealthy members found"
